primary_type,hour,weekday,count
MOTOR VEHICLE THEFT,23,Saturday,0
MOTOR VEHICLE THEFT,23,Sunday,0
MOTOR VEHICLE THEFT,23,Thursday,0
MOTOR VEHICLE THEFT,23,Tuesday,0
MOTOR VEHICLE THEFT,23,Wednesday,0
NARCOTICS,0,Friday,2664
NARCOTICS,0,Monday,2293
NARCOTICS,0,Saturday,3445
NARCOTICS,0,Sunday,2936
NARCOTICS,0,Thursday,2432
NARCOTICS,0,Tuesday,2588
NARCOTICS,0,Wednesday,2731
NARCOTICS,1,Friday,1473
NARCOTICS,1,Monday,1383
NARCOTICS,1,Saturday,2041
NARCOTICS,1,Sunday,1805
NARCOTICS,1,Thursday,1522
NARCOTICS,1,Tuesday,1453
NARCOTICS,1,Wednesday,1519
NARCOTICS,2,Friday,972
NARCOTICS,2,Monday,889
NARCOTICS,2,Saturday,1333
NARCOTICS,2,Sunday,1064
NARCOTICS,2,Thursday,968
NARCOTICS,2,Tuesday,834
NARCOTICS,2,Wednesday,915
NARCOTICS,3,Friday,601
NARCOTICS,3,Monday,575
NARCOTICS,3,Saturday,826
NARCOTICS,3,Sunday,732
NARCOTICS,3,Thursday,588
NARCOTICS,3,Tuesday,558
NARCOTICS,3,Wednesday,565
NARCOTICS,4,Friday,388
NARCOTICS,4,Monday,345
NARCOTICS,4,Saturday,477
NARCOTICS,4,Sunday,464
NARCOTICS,4,Thursday,334
NARCOTICS,4,Tuesday,297
NARCOTICS,4,Wednesday,305
NARCOTICS,5,Friday,165
NARCOTICS,5,Monday,143
NARCOTICS,5,Saturday,223
NARCOTICS,5,Sunday,260
NARCOTICS,5,Thursday,150
NARCOTICS,5,Tuesday,134
NARCOTICS,5,Wednesday,178
NARCOTICS,6,Friday,599
NARCOTICS,6,Monday,579
NARCOTICS,6,Saturday,306
NARCOTICS,6,Sunday,239
NARCOTICS,6,Thursday,820
NARCOTICS,6,Tuesday,631
NARCOTICS,6,Wednesday,683
NARCOTICS,7,Friday,723
NARCOTICS,7,Monday,457
NARCOTICS,7,Saturday,541
NARCOTICS,7,Sunday,478
NARCOTICS,7,Thursday,734
NARCOTICS,7,Tuesday,547
NARCOTICS,7,Wednesday,675
NARCOTICS,8,Friday,1512
NARCOTICS,8,Monday,1077
NARCOTICS,8,Saturday,1213
NARCOTICS,8,Sunday,955
NARCOTICS,8,Thursday,1559
NARCOTICS,8,Tuesday,1197
NARCOTICS,8,Wednesday,1252
NARCOTICS,9,Friday,2463
NARCOTICS,9,Monday,1646
NARCOTICS,9,Saturday,2034
NARCOTICS,9,Sunday,1580
NARCOTICS,9,Thursday,2302
NARCOTICS,9,Tuesday,1791
NARCOTICS,9,Wednesday,2022
NARCOTICS,10,Friday,4407
NARCOTICS,10,Monday,3209
NARCOTICS,10,Saturday,3713
NARCOTICS,10,Sunday,2954
NARCOTICS,10,Thursday,4024
NARCOTICS,10,Tuesday,3489
NARCOTICS,10,Wednesday,3793
NARCOTICS,11,Friday,6429
NARCOTICS,11,Monday,4739
NARCOTICS,11,Saturday,5196
NARCOTICS,11,Sunday,4362
NARCOTICS,11,Thursday,5667
NARCOTICS,11,Tuesday,5367
NARCOTICS,11,Wednesday,5810
NARCOTICS,12,Friday,6037
NARCOTICS,12,Monday,4663
NARCOTICS,12,Saturday,4669
NARCOTICS,12,Sunday,3912
NARCOTICS,12,Thursday,5901
NARCOTICS,12,Tuesday,5431
NARCOTICS,12,Wednesday,5816
NARCOTICS,13,Friday,5420
NARCOTICS,13,Monday,4580
NARCOTICS,13,Saturday,4291
NARCOTICS,13,Sunday,3569
NARCOTICS,13,Thursday,5531
NARCOTICS,13,Tuesday,5500
NARCOTICS,13,Wednesday,5484
NARCOTICS,14,Friday,4731
NARCOTICS,14,Monday,4261
NARCOTICS,14,Saturday,3861
NARCOTICS,14,Sunday,2952
NARCOTICS,14,Thursday,5008
NARCOTICS,14,Tuesday,5204
NARCOTICS,14,Wednesday,5205
NARCOTICS,15,Friday,4073
NARCOTICS,15,Monday,3676
NARCOTICS,15,Saturday,3390
NARCOTICS,15,Sunday,2851
NARCOTICS,15,Thursday,4415
NARCOTICS,15,Tuesday,4448
NARCOTICS,15,Wednesday,4357
NARCOTICS,16,Friday,3606
NARCOTICS,16,Monday,3235
NARCOTICS,16,Saturday,2981
NARCOTICS,16,Sunday,2896
NARCOTICS,16,Thursday,3757
NARCOTICS,16,Tuesday,3939
NARCOTICS,16,Wednesday,3784
NARCOTICS,17,Friday,3108
NARCOTICS,17,Monday,2847
NARCOTICS,17,Saturday,2771
NARCOTICS,17,Sunday,2647
NARCOTICS,17,Thursday,3341
NARCOTICS,17,Tuesday,3187
NARCOTICS,17,Wednesday,3343
NARCOTICS,18,Friday,4499
NARCOTICS,18,Monday,4013
NARCOTICS,18,Saturday,3943
NARCOTICS,18,Sunday,3702
NARCOTICS,18,Thursday,4402
NARCOTICS,18,Tuesday,4448
NARCOTICS,18,Wednesday,4672
NARCOTICS,19,Friday,6773
NARCOTICS,19,Monday,6521
NARCOTICS,19,Saturday,5797
NARCOTICS,19,Sunday,5877
NARCOTICS,19,Thursday,6921
NARCOTICS,19,Tuesday,7121
NARCOTICS,19,Wednesday,7190
NARCOTICS,20,Friday,6790
NARCOTICS,20,Monday,6316
NARCOTICS,20,Saturday,5791
NARCOTICS,20,Sunday,5497
NARCOTICS,20,Thursday,6545
NARCOTICS,20,Tuesday,6989
NARCOTICS,20,Wednesday,6996
NARCOTICS,21,Friday,6901
NARCOTICS,21,Monday,6150
NARCOTICS,21,Saturday,5801
NARCOTICS,21,Sunday,5226
NARCOTICS,21,Thursday,6321
NARCOTICS,21,Tuesday,6758
NARCOTICS,21,Wednesday,6587
NARCOTICS,22,Friday,6456
NARCOTICS,22,Monday,5543
NARCOTICS,22,Saturday,5233
NARCOTICS,22,Sunday,4569
NARCOTICS,22,Thursday,5728
NARCOTICS,22,Tuesday,5925
NARCOTICS,22,Wednesday,5763
NARCOTICS,23,Friday,5154
NARCOTICS,23,Monday,4152
NARCOTICS,23,Saturday,4220
NARCOTICS,23,Sunday,3484
NARCOTICS,23,Thursday,4280
NARCOTICS,23,Tuesday,4457
NARCOTICS,23,Wednesday,4183
OFFENSE INVOLVING CHILDREN,0,Friday,0
OFFENSE INVOLVING CHILDREN,0,Monday,0
OFFENSE INVOLVING CHILDREN,0,Saturday,0
OFFENSE INVOLVING CHILDREN,0,Sunday,0
OFFENSE INVOLVING CHILDREN,0,Thursday,0
OFFENSE INVOLVING CHILDREN,0,Tuesday,0
OFFENSE INVOLVING CHILDREN,0,Wednesday,0
OFFENSE INVOLVING CHILDREN,1,Friday,0
OFFENSE INVOLVING CHILDREN,1,Monday,0
OFFENSE INVOLVING CHILDREN,1,Saturday,0
OFFENSE INVOLVING CHILDREN,1,Sunday,0
OFFENSE INVOLVING CHILDREN,1,Thursday,0
OFFENSE INVOLVING CHILDREN,1,Tuesday,0
OFFENSE INVOLVING CHILDREN,1,Wednesday,0
OFFENSE INVOLVING CHILDREN,2,Friday,0
OFFENSE INVOLVING CHILDREN,2,Monday,0
OFFENSE INVOLVING CHILDREN,2,Saturday,0
OFFENSE INVOLVING CHILDREN,2,Sunday,0
OFFENSE INVOLVING CHILDREN,2,Thursday,0
OFFENSE INVOLVING CHILDREN,2,Tuesday,0
OFFENSE INVOLVING CHILDREN,2,Wednesday,0
OFFENSE INVOLVING CHILDREN,3,Friday,0
OFFENSE INVOLVING CHILDREN,3,Monday,0
OFFENSE INVOLVING CHILDREN,3,Saturday,0
OFFENSE INVOLVING CHILDREN,3,Sunday,0
OFFENSE INVOLVING CHILDREN,3,Thursday,0
OFFENSE INVOLVING CHILDREN,3,Tuesday,0
OFFENSE INVOLVING CHILDREN,3,Wednesday,0
OFFENSE INVOLVING CHILDREN,4,Friday,0
OFFENSE INVOLVING CHILDREN,4,Monday,0
OFFENSE INVOLVING CHILDREN,4,Saturday,0
OFFENSE INVOLVING CHILDREN,4,Sunday,0
OFFENSE INVOLVING CHILDREN,4,Thursday,0
OFFENSE INVOLVING CHILDREN,4,Tuesday,0
OFFENSE INVOLVING CHILDREN,4,Wednesday,0
OFFENSE INVOLVING CHILDREN,5,Friday,0
OFFENSE INVOLVING CHILDREN,5,Monday,0
OFFENSE INVOLVING CHILDREN,5,Saturday,0
OFFENSE INVOLVING CHILDREN,5,Sunday,0
OFFENSE INVOLVING CHILDREN,5,Thursday,0
OFFENSE INVOLVING CHILDREN,5,Tuesday,0
OFFENSE INVOLVING CHILDREN,5,Wednesday,0
OFFENSE INVOLVING CHILDREN,6,Friday,0
OFFENSE INVOLVING CHILDREN,6,Monday,0
OFFENSE INVOLVING CHILDREN,6,Saturday,0
OFFENSE INVOLVING CHILDREN,6,Sunday,0
OFFENSE INVOLVING CHILDREN,6,Thursday,0
OFFENSE INVOLVING CHILDREN,6,Tuesday,0
OFFENSE INVOLVING CHILDREN,6,Wednesday,0
OFFENSE INVOLVING CHILDREN,7,Friday,0
OFFENSE INVOLVING CHILDREN,7,Monday,0
OFFENSE INVOLVING CHILDREN,7,Saturday,0
OFFENSE INVOLVING CHILDREN,7,Sunday,0
OFFENSE INVOLVING CHILDREN,7,Thursday,0
OFFENSE INVOLVING CHILDREN,7,Tuesday,0
OFFENSE INVOLVING CHILDREN,7,Wednesday,0
OFFENSE INVOLVING CHILDREN,8,Friday,0
OFFENSE INVOLVING CHILDREN,8,Monday,0
OFFENSE INVOLVING CHILDREN,8,Saturday,0
OFFENSE INVOLVING CHILDREN,8,Sunday,0
OFFENSE INVOLVING CHILDREN,8,Thursday,0
OFFENSE INVOLVING CHILDREN,8,Tuesday,0
OFFENSE INVOLVING CHILDREN,8,Wednesday,0
OFFENSE INVOLVING CHILDREN,9,Friday,0
OFFENSE INVOLVING CHILDREN,9,Monday,0
OFFENSE INVOLVING CHILDREN,9,Saturday,0
OFFENSE INVOLVING CHILDREN,9,Sunday,0
OFFENSE INVOLVING CHILDREN,9,Thursday,0
OFFENSE INVOLVING CHILDREN,9,Tuesday,0
OFFENSE INVOLVING CHILDREN,9,Wednesday,0
OFFENSE INVOLVING CHILDREN,10,Friday,0
OFFENSE INVOLVING CHILDREN,10,Monday,0
OFFENSE INVOLVING CHILDREN,10,Saturday,0
OFFENSE INVOLVING CHILDREN,10,Sunday,0
OFFENSE INVOLVING CHILDREN,10,Thursday,0
OFFENSE INVOLVING CHILDREN,10,Tuesday,0
OFFENSE INVOLVING CHILDREN,10,Wednesday,0
OFFENSE INVOLVING CHILDREN,11,Friday,0
OFFENSE INVOLVING CHILDREN,11,Monday,0
OFFENSE INVOLVING CHILDREN,11,Saturday,0
OFFENSE INVOLVING CHILDREN,11,Sunday,0
OFFENSE INVOLVING CHILDREN,11,Thursday,0
OFFENSE INVOLVING CHILDREN,11,Tuesday,0
OFFENSE INVOLVING CHILDREN,11,Wednesday,0
OFFENSE INVOLVING CHILDREN,12,Friday,0
OFFENSE INVOLVING CHILDREN,12,Monday,0
OFFENSE INVOLVING CHILDREN,12,Saturday,0
OFFENSE INVOLVING CHILDREN,12,Sunday,0
OFFENSE INVOLVING CHILDREN,12,Thursday,0
OFFENSE INVOLVING CHILDREN,12,Tuesday,0
OFFENSE INVOLVING CHILDREN,12,Wednesday,0
OFFENSE INVOLVING CHILDREN,13,Friday,0
OFFENSE INVOLVING CHILDREN,13,Monday,0
OFFENSE INVOLVING CHILDREN,13,Saturday,0
OFFENSE INVOLVING CHILDREN,13,Sunday,0
OFFENSE INVOLVING CHILDREN,13,Thursday,0
OFFENSE INVOLVING CHILDREN,13,Tuesday,0
OFFENSE INVOLVING CHILDREN,13,Wednesday,0
OFFENSE INVOLVING CHILDREN,14,Friday,0
OFFENSE INVOLVING CHILDREN,14,Monday,0
OFFENSE INVOLVING CHILDREN,14,Saturday,0
OFFENSE INVOLVING CHILDREN,14,Sunday,0
OFFENSE INVOLVING CHILDREN,14,Thursday,0
OFFENSE INVOLVING CHILDREN,14,Tuesday,0
OFFENSE INVOLVING CHILDREN,14,Wednesday,0
OFFENSE INVOLVING CHILDREN,15,Friday,0
OFFENSE INVOLVING CHILDREN,15,Monday,0
OFFENSE INVOLVING CHILDREN,15,Saturday,0
OFFENSE INVOLVING CHILDREN,15,Sunday,0
OFFENSE INVOLVING CHILDREN,15,Thursday,0
OFFENSE INVOLVING CHILDREN,15,Tuesday,0
OFFENSE INVOLVING CHILDREN,15,Wednesday,0
OFFENSE INVOLVING CHILDREN,16,Friday,0
OFFENSE INVOLVING CHILDREN,16,Monday,0
OFFENSE INVOLVING CHILDREN,16,Saturday,0
OFFENSE INVOLVING CHILDREN,16,Sunday,0
OFFENSE INVOLVING CHILDREN,16,Thursday,0
OFFENSE INVOLVING CHILDREN,16,Tuesday,0
OFFENSE INVOLVING CHILDREN,16,Wednesday,0
OFFENSE INVOLVING CHILDREN,17,Friday,0
OFFENSE INVOLVING CHILDREN,17,Monday,0
OFFENSE INVOLVING CHILDREN,17,Saturday,0
OFFENSE INVOLVING CHILDREN,17,Sunday,0
OFFENSE INVOLVING CHILDREN,17,Thursday,0
OFFENSE INVOLVING CHILDREN,17,Tuesday,0
OFFENSE INVOLVING CHILDREN,17,Wednesday,0
OFFENSE INVOLVING CHILDREN,18,Friday,0
OFFENSE INVOLVING CHILDREN,18,Monday,0
OFFENSE INVOLVING CHILDREN,18,Saturday,0
OFFENSE INVOLVING CHILDREN,18,Sunday,0
OFFENSE INVOLVING CHILDREN,18,Thursday,0
OFFENSE INVOLVING CHILDREN,18,Tuesday,0
OFFENSE INVOLVING CHILDREN,18,Wednesday,0
OFFENSE INVOLVING CHILDREN,19,Friday,0
OFFENSE INVOLVING CHILDREN,19,Monday,0
OFFENSE INVOLVING CHILDREN,19,Saturday,0
OFFENSE INVOLVING CHILDREN,19,Sunday,0
OFFENSE INVOLVING CHILDREN,19,Thursday,0
OFFENSE INVOLVING CHILDREN,19,Tuesday,0
OFFENSE INVOLVING CHILDREN,19,Wednesday,0
OFFENSE INVOLVING CHILDREN,20,Friday,0
OFFENSE INVOLVING CHILDREN,20,Monday,0
OFFENSE INVOLVING CHILDREN,20,Saturday,0
OFFENSE INVOLVING CHILDREN,20,Sunday,0
OFFENSE INVOLVING CHILDREN,20,Thursday,0
OFFENSE INVOLVING CHILDREN,20,Tuesday,0
OFFENSE INVOLVING CHILDREN,20,Wednesday,0
OFFENSE INVOLVING CHILDREN,21,Friday,0
OFFENSE INVOLVING CHILDREN,21,Monday,0
OFFENSE INVOLVING CHILDREN,21,Saturday,0
OFFENSE INVOLVING CHILDREN,21,Sunday,0
OFFENSE INVOLVING CHILDREN,21,Thursday,0
OFFENSE INVOLVING CHILDREN,21,Tuesday,0
OFFENSE INVOLVING CHILDREN,21,Wednesday,0
OFFENSE INVOLVING CHILDREN,22,Friday,0
OFFENSE INVOLVING CHILDREN,22,Monday,0
OFFENSE INVOLVING CHILDREN,22,Saturday,0
OFFENSE INVOLVING CHILDREN,22,Sunday,0
OFFENSE INVOLVING CHILDREN,22,Thursday,0
OFFENSE INVOLVING CHILDREN,22,Tuesday,0
OFFENSE INVOLVING CHILDREN,22,Wednesday,0
OFFENSE INVOLVING CHILDREN,23,Friday,0
OFFENSE INVOLVING CHILDREN,23,Monday,0
OFFENSE INVOLVING CHILDREN,23,Saturday,0
OFFENSE INVOLVING CHILDREN,23,Sunday,0
OFFENSE INVOLVING CHILDREN,23,Thursday,0
OFFENSE INVOLVING CHILDREN,23,Tuesday,0
OFFENSE INVOLVING CHILDREN,23,Wednesday,0
OTHER,0,Friday,0
OTHER,0,Monday,0
OTHER,0,Saturday,0
OTHER,0,Sunday,0
OTHER,0,Thursday,0
OTHER,0,Tuesday,0
OTHER,0,Wednesday,0
OTHER,1,Friday,0
OTHER,1,Monday,0
OTHER,1,Saturday,0
OTHER,1,Sunday,0
OTHER,1,Thursday,0
OTHER,1,Tuesday,0
OTHER,1,Wednesday,0
OTHER,2,Friday,0
OTHER,2,Monday,0
OTHER,2,Saturday,0
OTHER,2,Sunday,0
OTHER,2,Thursday,0
OTHER,2,Tuesday,0
OTHER,2,Wednesday,0
OTHER,3,Friday,0
OTHER,3,Monday,0
OTHER,3,Saturday,0
OTHER,3,Sunday,0
OTHER,3,Thursday,0
OTHER,3,Tuesday,0
OTHER,3,Wednesday,0
OTHER,4,Friday,0
OTHER,4,Monday,0
OTHER,4,Saturday,0
OTHER,4,Sunday,0
OTHER,4,Thursday,0
OTHER,4,Tuesday,0
OTHER,4,Wednesday,0
OTHER,5,Friday,0
OTHER,5,Monday,0
OTHER,5,Saturday,0
OTHER,5,Sunday,0
OTHER,5,Thursday,0
OTHER,5,Tuesday,0
OTHER,5,Wednesday,0
OTHER,6,Friday,0
OTHER,6,Monday,0
OTHER,6,Saturday,0
OTHER,6,Sunday,0
OTHER,6,Thursday,0
OTHER,6,Tuesday,0
OTHER,6,Wednesday,0
OTHER,7,Friday,0
OTHER,7,Monday,0
OTHER,7,Saturday,0
OTHER,7,Sunday,0
OTHER,7,Thursday,0
OTHER,7,Tuesday,0
OTHER,7,Wednesday,0
OTHER,8,Friday,0
OTHER,8,Monday,0
OTHER,8,Saturday,0
OTHER,8,Sunday,0
OTHER,8,Thursday,0
OTHER,8,Tuesday,0
OTHER,8,Wednesday,0
OTHER,9,Friday,0
OTHER,9,Monday,0
OTHER,9,Saturday,0
OTHER,9,Sunday,0
OTHER,9,Thursday,0
OTHER,9,Tuesday,0
OTHER,9,Wednesday,0
OTHER,10,Friday,0
OTHER,10,Monday,0
OTHER,10,Saturday,0
OTHER,10,Sunday,0
OTHER,10,Thursday,0
OTHER,10,Tuesday,0
OTHER,10,Wednesday,0
OTHER,11,Friday,0
OTHER,11,Monday,0
OTHER,11,Saturday,0
OTHER,11,Sunday,0
OTHER,11,Thursday,0
OTHER,11,Tuesday,0
OTHER,11,Wednesday,0
OTHER,12,Friday,0
OTHER,12,Monday,0
OTHER,12,Saturday,0
OTHER,12,Sunday,0
OTHER,12,Thursday,0
OTHER,12,Tuesday,0
OTHER,12,Wednesday,0
OTHER,13,Friday,0
OTHER,13,Monday,0
OTHER,13,Saturday,0
OTHER,13,Sunday,0
OTHER,13,Thursday,0
OTHER,13,Tuesday,0
OTHER,13,Wednesday,0
OTHER,14,Friday,0
OTHER,14,Monday,0
OTHER,14,Saturday,0
OTHER,14,Sunday,0
OTHER,14,Thursday,0
OTHER,14,Tuesday,0
OTHER,14,Wednesday,0
OTHER,15,Friday,0
OTHER,15,Monday,0
OTHER,15,Saturday,0
OTHER,15,Sunday,0
OTHER,15,Thursday,0
OTHER,15,Tuesday,0
OTHER,15,Wednesday,0
OTHER,16,Friday,0
OTHER,16,Monday,0
OTHER,16,Saturday,0
OTHER,16,Sunday,0
OTHER,16,Thursday,0
OTHER,16,Tuesday,0
OTHER,16,Wednesday,0
OTHER,17,Friday,0
OTHER,17,Monday,0
OTHER,17,Saturday,0
OTHER,17,Sunday,0
OTHER,17,Thursday,0
OTHER,17,Tuesday,0
OTHER,17,Wednesday,0
OTHER,18,Friday,0
OTHER,18,Monday,0
OTHER,18,Saturday,0
OTHER,18,Sunday,0
OTHER,18,Thursday,0
OTHER,18,Tuesday,0
OTHER,18,Wednesday,0
OTHER,19,Friday,0
OTHER,19,Monday,0
OTHER,19,Saturday,0
OTHER,19,Sunday,0
OTHER,19,Thursday,0
OTHER,19,Tuesday,0
OTHER,19,Wednesday,0
OTHER,20,Friday,0
OTHER,20,Monday,0
OTHER,20,Saturday,0
OTHER,20,Sunday,0
OTHER,20,Thursday,0
OTHER,20,Tuesday,0
OTHER,20,Wednesday,0
OTHER,21,Friday,0
OTHER,21,Monday,0
OTHER,21,Saturday,0
OTHER,21,Sunday,0
OTHER,21,Thursday,0
OTHER,21,Tuesday,0
OTHER,21,Wednesday,0
OTHER,22,Friday,0
OTHER,22,Monday,0
OTHER,22,Saturday,0
OTHER,22,Sunday,0
OTHER,22,Thursday,0
OTHER,22,Tuesday,0
OTHER,22,Wednesday,0
OTHER,23,Friday,0
OTHER,23,Monday,0
OTHER,23,Saturday,0
OTHER,23,Sunday,0
OTHER,23,Thursday,0
OTHER,23,Tuesday,0
OTHER,23,Wednesday,0
OTHER OFFENSE,0,Friday,0
OTHER OFFENSE,0,Monday,0
OTHER OFFENSE,0,Saturday,0
OTHER OFFENSE,0,Sunday,0
OTHER OFFENSE,0,Thursday,0
OTHER OFFENSE,0,Tuesday,0
OTHER OFFENSE,0,Wednesday,0
OTHER OFFENSE,1,Friday,0
OTHER OFFENSE,1,Monday,0
OTHER OFFENSE,1,Saturday,0
OTHER OFFENSE,1,Sunday,0
OTHER OFFENSE,1,Thursday,0
OTHER OFFENSE,1,Tuesday,0
OTHER OFFENSE,1,Wednesday,0
OTHER OFFENSE,2,Friday,0
OTHER OFFENSE,2,Monday,0
OTHER OFFENSE,2,Saturday,0
OTHER OFFENSE,2,Sunday,0
OTHER OFFENSE,2,Thursday,0
OTHER OFFENSE,2,Tuesday,0
OTHER OFFENSE,2,Wednesday,0
OTHER OFFENSE,3,Friday,0
OTHER OFFENSE,3,Monday,0
OTHER OFFENSE,3,Saturday,0
OTHER OFFENSE,3,Sunday,0
OTHER OFFENSE,3,Thursday,0
OTHER OFFENSE,3,Tuesday,0
OTHER OFFENSE,3,Wednesday,0
OTHER OFFENSE,4,Friday,0
OTHER OFFENSE,4,Monday,0
OTHER OFFENSE,4,Saturday,0
OTHER OFFENSE,4,Sunday,0
OTHER OFFENSE,4,Thursday,0
OTHER OFFENSE,4,Tuesday,0
OTHER OFFENSE,4,Wednesday,0
OTHER OFFENSE,5,Friday,0
OTHER OFFENSE,5,Monday,0
OTHER OFFENSE,5,Saturday,0
OTHER OFFENSE,5,Sunday,0
OTHER OFFENSE,5,Thursday,0
OTHER OFFENSE,5,Tuesday,0
OTHER OFFENSE,5,Wednesday,0
OTHER OFFENSE,6,Friday,0
OTHER OFFENSE,6,Monday,0
OTHER OFFENSE,6,Saturday,0
OTHER OFFENSE,6,Sunday,0
OTHER OFFENSE,6,Thursday,0
OTHER OFFENSE,6,Tuesday,0
OTHER OFFENSE,6,Wednesday,0
OTHER OFFENSE,7,Friday,0
OTHER OFFENSE,7,Monday,0
OTHER OFFENSE,7,Saturday,0
OTHER OFFENSE,7,Sunday,0
OTHER OFFENSE,7,Thursday,0
OTHER OFFENSE,7,Tuesday,0
OTHER OFFENSE,7,Wednesday,0
OTHER OFFENSE,8,Friday,0
OTHER OFFENSE,8,Monday,0
OTHER OFFENSE,8,Saturday,0
OTHER OFFENSE,8,Sunday,0
OTHER OFFENSE,8,Thursday,0
OTHER OFFENSE,8,Tuesday,0
OTHER OFFENSE,8,Wednesday,0
OTHER OFFENSE,9,Friday,0
OTHER OFFENSE,9,Monday,0
OTHER OFFENSE,9,Saturday,0
OTHER OFFENSE,9,Sunday,0
OTHER OFFENSE,9,Thursday,0
OTHER OFFENSE,9,Tuesday,0
OTHER OFFENSE,9,Wednesday,0
OTHER OFFENSE,10,Friday,0
OTHER OFFENSE,10,Monday,0
OTHER OFFENSE,10,Saturday,0
OTHER OFFENSE,10,Sunday,0
OTHER OFFENSE,10,Thursday,0
OTHER OFFENSE,10,Tuesday,0
OTHER OFFENSE,10,Wednesday,0
OTHER OFFENSE,11,Friday,0
OTHER OFFENSE,11,Monday,0
OTHER OFFENSE,11,Saturday,0
OTHER OFFENSE,11,Sunday,0
OTHER OFFENSE,11,Thursday,0
OTHER OFFENSE,11,Tuesday,0
OTHER OFFENSE,11,Wednesday,0
OTHER OFFENSE,12,Friday,0
OTHER OFFENSE,12,Monday,0
OTHER OFFENSE,12,Saturday,0
OTHER OFFENSE,12,Sunday,0
OTHER OFFENSE,12,Thursday,0
OTHER OFFENSE,12,Tuesday,0
OTHER OFFENSE,12,Wednesday,0
OTHER OFFENSE,13,Friday,0
OTHER OFFENSE,13,Monday,0
OTHER OFFENSE,13,Saturday,0
OTHER OFFENSE,13,Sunday,0
OTHER OFFENSE,13,Thursday,0
OTHER OFFENSE,13,Tuesday,0
OTHER OFFENSE,13,Wednesday,0
OTHER OFFENSE,14,Friday,0
OTHER OFFENSE,14,Monday,0
OTHER OFFENSE,14,Saturday,0
OTHER OFFENSE,14,Sunday,0
OTHER OFFENSE,14,Thursday,0
OTHER OFFENSE,14,Tuesday,0
OTHER OFFENSE,14,Wednesday,0
OTHER OFFENSE,15,Friday,0
OTHER OFFENSE,15,Monday,0
OTHER OFFENSE,15,Saturday,0
OTHER OFFENSE,15,Sunday,0
OTHER OFFENSE,15,Thursday,0
OTHER OFFENSE,15,Tuesday,0
OTHER OFFENSE,15,Wednesday,0
OTHER OFFENSE,16,Friday,0
OTHER OFFENSE,16,Monday,0
OTHER OFFENSE,16,Saturday,0
OTHER OFFENSE,16,Sunday,0
OTHER OFFENSE,16,Thursday,0
OTHER OFFENSE,16,Tuesday,0
OTHER OFFENSE,16,Wednesday,0
OTHER OFFENSE,17,Friday,0
OTHER OFFENSE,17,Monday,0
OTHER OFFENSE,17,Saturday,0
OTHER OFFENSE,17,Sunday,0
OTHER OFFENSE,17,Thursday,0
OTHER OFFENSE,17,Tuesday,0
OTHER OFFENSE,17,Wednesday,0
OTHER OFFENSE,18,Friday,0
OTHER OFFENSE,18,Monday,0
OTHER OFFENSE,18,Saturday,0
OTHER OFFENSE,18,Sunday,0
OTHER OFFENSE,18,Thursday,0
OTHER OFFENSE,18,Tuesday,0
OTHER OFFENSE,18,Wednesday,0
OTHER OFFENSE,19,Friday,0
OTHER OFFENSE,19,Monday,0
OTHER OFFENSE,19,Saturday,0
OTHER OFFENSE,19,Sunday,0
OTHER OFFENSE,19,Thursday,0
OTHER OFFENSE,19,Tuesday,0
OTHER OFFENSE,19,Wednesday,0
OTHER OFFENSE,20,Friday,0
OTHER OFFENSE,20,Monday,0
OTHER OFFENSE,20,Saturday,0
OTHER OFFENSE,20,Sunday,0
OTHER OFFENSE,20,Thursday,0
OTHER OFFENSE,20,Tuesday,0
OTHER OFFENSE,20,Wednesday,0
OTHER OFFENSE,21,Friday,0
OTHER OFFENSE,21,Monday,0
OTHER OFFENSE,21,Saturday,0
OTHER OFFENSE,21,Sunday,0
OTHER OFFENSE,21,Thursday,0
OTHER OFFENSE,21,Tuesday,0
OTHER OFFENSE,21,Wednesday,0
OTHER OFFENSE,22,Friday,0
OTHER OFFENSE,22,Monday,0
OTHER OFFENSE,22,Saturday,0
OTHER OFFENSE,22,Sunday,0
OTHER OFFENSE,22,Thursday,0
OTHER OFFENSE,22,Tuesday,0
OTHER OFFENSE,22,Wednesday,0
OTHER OFFENSE,23,Friday,0
OTHER OFFENSE,23,Monday,0
OTHER OFFENSE,23,Saturday,0
OTHER OFFENSE,23,Sunday,0
OTHER OFFENSE,23,Thursday,0
OTHER OFFENSE,23,Tuesday,0
OTHER OFFENSE,23,Wednesday,0
PROSTITUTION,0,Friday,0
PROSTITUTION,0,Monday,0
PROSTITUTION,0,Saturday,0
PROSTITUTION,0,Sunday,0
PROSTITUTION,0,Thursday,0
PROSTITUTION,0,Tuesday,0
PROSTITUTION,0,Wednesday,0
PROSTITUTION,1,Friday,0
PROSTITUTION,1,Monday,0
PROSTITUTION,1,Saturday,0
PROSTITUTION,1,Sunday,0
PROSTITUTION,1,Thursday,0
PROSTITUTION,1,Tuesday,0
PROSTITUTION,1,Wednesday,0
PROSTITUTION,2,Friday,0
PROSTITUTION,2,Monday,0
PROSTITUTION,2,Saturday,0
PROSTITUTION,2,Sunday,0
PROSTITUTION,2,Thursday,0
PROSTITUTION,2,Tuesday,0
PROSTITUTION,2,Wednesday,0
PROSTITUTION,3,Friday,0
PROSTITUTION,3,Monday,0
PROSTITUTION,3,Saturday,0
PROSTITUTION,3,Sunday,0
